timestamp_ms,a1x,a1y,a1z,g1x,g1y,g1z
2191,0.158,9.667,1.278,0.0110,0.0073,0.0012
2196,0.172,9.643,1.278,0.0159,0.0061,0.0000
2201,0.177,9.667,1.278,0.0110,0.0073,0.0012
2206,0.172,9.657,1.273,0.0122,0.0073,-0.0012
2211,0.167,9.634,1.283,0.0122,0.0049,0.0012
2216,0.177,9.619,1.297,0.0147,0.0061,0.0012
2221,0.148,9.657,1.287,0.0110,0.0061,0.0012
2226,0.144,9.681,1.263,0.0122,0.0086,0.0012
2231,0.158,9.643,1.278,0.0122,0.0061,0.0024
2236,0.172,9.634,1.283,0.0110,0.0073,0.0024
2241,0.177,9.648,1.259,0.0110,0.0061,0.0012
2246,0.167,9.672,1.311,0.0147,0.0049,0.0000
2251,0.187,9.653,1.316,0.0110,0.0061,0.0000
2256,0.158,9.643,1.287,0.0134,0.0073,0.0012
2261,0.158,9.648,1.302,0.0122,0.0073,0.0000
2266,0.191,9.648,1.278,0.0134,0.0073,0.0000
2271,0.163,9.648,1.273,0.0134,0.0061,0.0012
2276,0.158,9.657,1.302,0.0122,0.0049,0.0024
2281,0.177,9.653,1.297,0.0122,0.0073,0.0012
2286,0.206,9.657,1.306,0.0147,0.0049,0.0000
2291,0.158,9.657,1.283,0.0134,0.0061,0.0000
2296,0.148,9.643,1.268,0.0122,0.0073,0.0000
2301,0.158,9.638,1.297,0.0122,0.0061,0.0000
2306,0.187,9.657,1.273,0.0134,0.0049,0.0012
2311,0.239,9.634,1.287,0.0134,0.0061,0.0024
2316,0.163,9.648,1.273,0.0110,0.0073,0.0000
2321,0.158,9.643,1.278,0.0110,0.0073,0.0012
2326,0.158,9.643,1.297,0.0147,0.0049,0.0024
2331,0.177,9.643,1.292,0.0147,0.0049,0.0012
